card_id,pr_id,population_case_type,pr_state,merged,repo_id,agent,html_url,evidence_source,evidence_created_at,merged_at,horas_creacion_a_primera_aprobacion,horas_creacion_a_merge,horas_creacion_a_aceptacion,fuente_tiempo_aceptacion,categoria_retrabajo_pre_merge,justificacion_breve,cita_textual_retrabajo
3231939415-A,3231939415,merged_after_rework,closed,True,941289933,Devin,https://github.com/antiwork/helper/pull/773,pr_review_comment,2025-07-16T11:31:14Z,2025-07-17T01:14:19Z,,37.518,37.518,merge_sin_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",this as part of the search query - use the customer filter for logged in sessions and add an anonymousSessionId filter for anonymous ones.
3233131994-A,3233131994,merged_after_rework,closed,True,577975610,Devin,https://github.com/reflex-dev/reflex-web/pull/1518,pr_review,2025-07-15T20:23:10Z,2025-07-16T19:58:38Z,23.576,26.342,23.576,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La review solicito cambios.","Update the phrasing throughout to prefer TailwindV4Plugin, which we use by default in the new template."
3233174406-A,3233174406,merged_after_rework,closed,True,557075997,Devin,https://github.com/reflex-dev/reflex/pull/5575,pr_comment,2025-07-15T18:01:48Z,2025-07-16T17:46:23Z,0.267,23.938,0.267,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3250416862-A,3250416862,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/2634,pr_review_comment,2025-07-21T23:55:17Z,2025-07-22T00:44:53Z,0.191,0.9,0.191,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR that start with 'DevinAI'.
3270213314-A,3270213314,merged_after_rework,closed,True,955904085,Devin,https://github.com/antiwork/flexile/pull/650,pr_review_comment,2025-07-28T15:21:51Z,2025-07-28T15:22:59Z,,0.633,0.633,merge_sin_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.",Bug: Optional Chaining Error in Quantity Handling Removing optional chaining from value?.quantity?.toString to value?.quantity.toString introduces a TypeError.
3277452738-A,3277452738,merged_after_rework,closed,True,370740787,Devin,https://github.com/liveblocks/liveblocks/pull/2557,pr_review_comment,2025-07-30T15:40:56Z,2025-07-30T18:15:17Z,0.779,3.251,0.779,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3070220125-A,3070220125,merged_after_rework,closed,True,519909104,OpenAI_Codex,https://github.com/VerisimilitudeX/DNAnalyzer/pull/521,pr_comment,2025-05-17T02:52:00Z,2025-05-17T02:54:14Z,,0.046,0.046,merge_sin_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios del PR.",white check mark: VerisimilitudeX :x: deepsource-autofix bot You have signed the CLA already but the status is still pending?.
3071389487-A,3071389487,merged_after_rework,closed,True,663707775,OpenAI_Codex,https://github.com/poe-platform/fastapi_poe/pull/163,pr_review,2025-05-18T04:43:18Z,2025-05-18T04:45:11Z,0.169,0.2,0.169,primera_review_aprobada,falla_ci_tests,"No se aprobo inmediatamente porque habia fallas de CI, build o tests que debian resolverse antes del merge. La evidencia disponible apunta a esa causa.",It seems like this check with Prettifier is now failing.
3071510323-A,3071510323,merged_after_rework,closed,True,614765452,OpenAI_Codex,https://github.com/Significant-Gravitas/AutoGPT/pull/9965,pr_review_comment,2025-06-04T15:36:31Z,2025-07-17T20:22:51Z,1452.683,1452.88,1452.683,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",se pidio no merge until after the oauth since they already did the manual test.
3071803431-A,3071803431,merged_after_rework,closed,True,765572754,OpenAI_Codex,https://github.com/hyperion-mc/hyperion/pull/900,pr_comment,2025-05-18T16:17:33Z,2025-05-21T18:26:23Z,23.027,76.61,23.027,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,This is a good fix.
3074968173-A,3074968173,merged_after_rework,closed,True,50448254,OpenAI_Codex,https://github.com/econ-ark/HARK/pull/1559,pr_comment,2025-05-20T01:01:19Z,2025-05-20T13:44:38Z,,17.067,17.067,merge_sin_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios del PR.",Had to fix a small conflict from the other AI PRs.
3075385562-A,3075385562,merged_after_rework,closed,True,87490037,OpenAI_Codex,https://github.com/commaai/panda/pull/2204,pr_review_comment,2025-05-20T01:47:38Z,2025-05-20T01:49:25Z,,0.048,0.048,merge_sin_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: la tarjeta muestra aprobacion, seguimiento o comentarios sin una solicitud concreta de correccion.",
3078237999-A,3078237999,merged_after_rework,closed,True,357728969,OpenAI_Codex,https://github.com/oven-sh/bun/pull/19800,pr_review_comment,2025-05-21T02:58:09Z,2025-05-21T06:26:48Z,,9.328,9.328,merge_sin_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios inline de review.,"Updated 9:58 PM PT - May 20th, 2025 :x: @Jarred-Sumner, your commit 8974e0a8bd0412697ec238bf961b1d8ca9798f5c has 2 failures in Build 17001...."
3081110111-A,3081110111,merged_after_rework,closed,True,846698999,OpenAI_Codex,https://github.com/block/goose/pull/2621,pr_review,2025-05-27T00:00:26Z,2025-05-27T17:36:27Z,133.452,142.952,133.452,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La review solicito cambios.",some questions inline on changes - and also needs to do secret checking for the routes for goose-server - but close!.
3082311072-A,3082311072,merged_after_rework,closed,True,845317529,OpenAI_Codex,https://github.com/giselles-ai/giselle/pull/919,pr_review,2025-05-24T03:36:33Z,2025-05-26T01:16:24Z,44.403,90.067,44.403,primera_review_aprobada,correccion_funcional_logica,No se aprobo inmediatamente porque la logica funcional o el comportamiento del cambio necesitaba correccion. La evidencia disponible apunta a esa causa.,this fix: Committable suggestion skipped: line range outside the PR's diff.
3083568715-A,3083568715,merged_after_rework,closed,True,614765452,OpenAI_Codex,https://github.com/Significant-Gravitas/AutoGPT/pull/10002,pr_comment,2025-05-22T14:23:40Z,2025-05-22T16:27:33Z,1.548,2.068,1.548,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios del PR.","While the PR has minimal information in the description and testing sections are marked as failing, the changes themselves are very minor frontend styling adjustments...."
3084106426-A,3084106426,merged_after_rework,closed,True,913540439,OpenAI_Codex,https://github.com/hotovo/aider-desk/pull/164,pr_review,2025-05-22T17:39:43Z,2025-05-27T16:35:34Z,118.971,118.976,118.971,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La review solicito cambios.","Code Review This pull request introduces a light mode theme, which is a valuable addition for user accessibility and preference."
3084190077-A,3084190077,merged_after_rework,closed,True,519909104,OpenAI_Codex,https://github.com/VerisimilitudeX/DNAnalyzer/pull/536,pr_comment,2025-05-22T18:13:02Z,2025-05-22T18:26:02Z,,0.227,0.227,merge_sin_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios del PR.",white check mark: VerisimilitudeX :x: deepsource-autofix bot You have signed the CLA already but the status is still pending?.
3084191033-A,3084191033,merged_after_rework,closed,True,519909104,OpenAI_Codex,https://github.com/VerisimilitudeX/DNAnalyzer/pull/538,pr_comment,2025-05-22T18:13:24Z,2025-05-22T18:22:19Z,,0.159,0.159,merge_sin_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios del PR.",white check mark: VerisimilitudeX :x: deepsource-autofix bot You have signed the CLA already but the status is still pending?.
3085120870-A,3085120870,merged_after_rework,closed,True,845317529,OpenAI_Codex,https://github.com/giselles-ai/giselle/pull/940,pr_review_comment,2025-05-23T07:00:53Z,2025-05-23T07:23:22Z,2.41,2.773,2.41,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.","Is this unnecessary since there is export from ""./issues"";?."
3099468178-A,3099468178,merged_after_rework,closed,True,839216423,OpenAI_Codex,https://github.com/liam-hq/liam/pull/1812,pr_review_comment,2025-05-29T07:37:50Z,2025-06-02T01:32:44Z,0.074,89.987,0.074,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",vc....
3114771710-A,3114771710,merged_after_rework,closed,True,39321023,OpenAI_Codex,https://github.com/prebid/Prebid.js/pull/13261,pr_review_comment,2025-06-03T18:04:55Z,2025-06-03T18:49:41Z,1.706,1.745,1.706,primera_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios inline de review.,believe this line is duplicate code because handled in the line above but when I try to test this file individually I get errored out.
3119688458-A,3119688458,merged_after_rework,closed,True,357728969,OpenAI_Codex,https://github.com/oven-sh/bun/pull/20198,pr_comment,2025-06-05T03:05:07Z,2025-06-11T02:41:21Z,143.596,143.607,143.596,primera_review_aprobada,correccion_funcional_logica,No se aprobo inmediatamente porque la logica funcional o el comportamiento del cambio necesitaba correccion. La senal principal proviene de comentarios del PR.,This ensures deterministic behavior when these fields are later checked in methods like lastModifiedDate.
3130798860-A,3130798860,merged_after_rework,closed,True,832879402,OpenAI_Codex,https://github.com/Kiln-AI/Kiln/pull/354,pr_review_comment,2025-06-09T17:49:45Z,2025-06-10T04:14:10Z,10.393,11.764,10.393,primera_review_aprobada,correccion_funcional_logica,No se aprobo inmediatamente porque la logica funcional o el comportamiento del cambio necesitaba correccion. La senal principal proviene de comentarios inline de review.,Removed the spy on open altogether in this commit.
3130941497-A,3130941497,merged_after_rework,closed,True,763774926,OpenAI_Codex,https://github.com/EricLBuehler/mistral.rs/pull/1453,pr_review_comment,2025-06-10T01:22:50Z,2025-06-10T08:32:52Z,,15.131,15.131,merge_sin_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","for my own curiosity, since there is a feature flag for version ""2025 03 26"" on the crate dep, will this LATEST PROTOCOL VERSION constant be pinned to that or will it...."
3132759286-A,3132759286,merged_after_rework,closed,True,843437350,OpenAI_Codex,https://github.com/zuplo/zudoku/pull/1158,pr_review_comment,2025-06-11T13:31:14Z,2025-06-11T18:36:34Z,32.335,33.543,32.335,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","this array appear as tabs, and nested items build the sidebar tree."
3134306675-A,3134306675,merged_after_rework,closed,True,673010778,OpenAI_Codex,https://github.com/roboflow/inference/pull/1350,pr_review_comment,2025-06-10T17:12:37Z,2025-06-20T18:10:26Z,240.981,240.983,240.981,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","+"""""" + + +class BlockManifest WorkflowBlockManifest : + model config = ConfigDict + json schema extra={ + ""name"": ""Perception Encoder Embedding Model"", + ""version""...."
3135355668-A,3135355668,merged_after_rework,closed,True,39321023,OpenAI_Codex,https://github.com/prebid/Prebid.js/pull/13355,pr_review_comment,2025-07-01T15:02:58Z,2025-07-01T15:47:14Z,491.443,492.408,491.443,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","I think storedrequest is not the only way to have a valid bidderless request, so I'd just have this option filter out all ad units that have no bidders."
3141019816-A,3141019816,merged_after_rework,closed,True,21764480,OpenAI_Codex,https://github.com/hmislk/hmis/pull/12989,pr_review_comment,2025-06-12T17:17:25Z,2025-06-12T17:20:06Z,,0.185,0.185,merge_sin_review_aprobada,seguridad_permisos_validacion,"No se aprobo inmediatamente porque habia dudas o correcciones sobre seguridad, permisos, autenticacion o validacion. La senal principal proviene de comentarios inline de review.",Changed the code accordingly and pushed.
3141621960-A,3141621960,merged_after_rework,closed,True,526655718,OpenAI_Codex,https://github.com/ethereum-optimism/op-geth/pull/629,pr_review,2025-06-24T17:59:18Z,2025-06-24T18:04:17Z,284.367,284.45,284.367,primera_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: hay retrabajo observable, pero no una razon concreta en comentarios o reviews.",
3143630432-A,3143630432,merged_after_rework,closed,True,39321023,OpenAI_Codex,https://github.com/prebid/Prebid.js/pull/13378,pr_comment,2025-06-14T15:55:35Z,2025-06-14T15:55:18Z,,26.243,26.243,merge_sin_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: la tarjeta muestra aprobacion, seguimiento o comentarios sin una solicitud concreta de correccion.",
3148027458-A,3148027458,merged_after_rework,closed,True,513328880,OpenAI_Codex,https://github.com/obi1kenobi/cargo-semver-checks/pull/1303,pr_review_comment,2025-06-15T21:22:15Z,2025-06-18T05:04:22Z,,56.989,56.989,merge_sin_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios inline de review.,File: test crates/safe function target feature added/new/src/lib.rs Add compile fail doctest proof that the functions no longer impl Fn u32 - u32 and/or impl Fn as....
3153811253-A,3153811253,merged_after_rework,closed,True,100061716,OpenAI_Codex,https://github.com/nrwl/nx/pull/31621,pr_review_comment,2025-06-17T19:22:22Z,2025-07-10T21:47:31Z,527.242,558.873,527.242,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",remove this warning and move this logic down to around where the outputStyle logic is.
3166348724-A,3166348724,merged_after_rework,closed,True,357728969,OpenAI_Codex,https://github.com/oven-sh/bun/pull/20576,pr_comment,2025-06-22T23:06:56Z,2025-06-23T03:51:45Z,,4.749,4.749,merge_sin_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios del PR.,"Updated 8:18 PM PT - Jun 22nd, 2025 :x: @Jarred-Sumner, your commit 3b21f56b39ae2b4b053cd021d67f32954ed790e3 has 2 failures in Build 19073 test/js/bun/net/tcp.test.ts...."
3171267005-A,3171267005,merged_after_rework,closed,True,159556794,OpenAI_Codex,https://github.com/go-vikunja/vikunja/pull/1005,pr_comment,2025-06-24T21:23:11Z,2025-06-24T10:45:18Z,,0.882,0.882,merge_sin_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: la tarjeta muestra aprobacion, seguimiento o comentarios sin una solicitud concreta de correccion.",
3175058659-A,3175058659,merged_after_rework,closed,True,921671178,OpenAI_Codex,https://github.com/metacraft-labs/codetracer/pull/235,pr_review,2025-06-25T14:37:10Z,2025-06-25T16:21:59Z,4.45,6.197,4.45,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La evidencia disponible apunta a esa causa.,"ok: now i think it's ok: if we need, we can change the namespace syntax/convention."
3190402791-A,3190402791,merged_after_rework,closed,True,624615692,OpenAI_Codex,https://github.com/shiosyakeyakini-info/miria/pull/761,pr_comment,2025-07-01T02:04:12Z,2025-07-06T05:48:50Z,,123.804,123.804,merge_sin_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,nitpick Paddingウィジェットの重複があります。共通のPaddingでラップし、内部のみ条件演算子で切り替えると可読性が向上します。.
3195766508-A,3195766508,merged_after_rework,closed,True,39321023,OpenAI_Codex,https://github.com/prebid/Prebid.js/pull/13497,pr_comment,2025-07-02T13:03:07Z,2025-07-04T12:38:01Z,48.024,48.031,48.024,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios del PR.",all these linter warnings seem to fire bc there is just a new file and no file modified.
3195961080-A,3195961080,merged_after_rework,closed,True,225880766,OpenAI_Codex,https://github.com/KomodoPlatform/komodo-wallet/pull/2856,pr_review,2025-07-07T20:51:47Z,2025-07-08T15:51:27Z,127.22,146.215,127.22,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La evidencia disponible apunta a esa causa.","se pidio test since you were originally handling this PR, and you were aware of some issues in the last version you committed."
3200297530-A,3200297530,merged_after_rework,closed,True,669466632,OpenAI_Codex,https://github.com/selfxyz/self/pull/735,pr_review_comment,2025-07-05T23:58:59Z,2025-07-06T00:29:27Z,,53.814,53.814,merge_sin_review_aprobada,rendimiento_concurrencia,"No se aprobo inmediatamente porque habia consideraciones de rendimiento, asincronia o concurrencia por corregir. La senal principal proviene de comentarios inline de review.","should return default value when Firebase getValue fails', async = { + mockRemoteConfig.getValue.mockImplementation = { + throw new Error 'Firebase error' ; + } ; + +...."
3203302052-A,3203302052,merged_after_rework,closed,True,225880766,OpenAI_Codex,https://github.com/KomodoPlatform/komodo-wallet/pull/2873,pr_review,2025-07-07T14:02:50Z,2025-07-07T14:53:43Z,69.117,69.965,69.117,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La evidencia disponible apunta a esa causa.",I tried and it dropped to just se pidio se pidio confirm the correct format?.
3216764714-A,3216764714,merged_after_rework,closed,True,509028,OpenAI_Codex,https://github.com/benwbrum/fromthepage/pull/4738,pr_comment,2025-07-09T18:44:48Z,2025-07-10T17:52:05Z,,23.567,23.567,merge_sin_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,Pull Request Test Coverage Report for Build 16199632071 Warning: This coverage report may be inaccurate.
3221112155-A,3221112155,merged_after_rework,closed,True,50623416,OpenAI_Codex,https://github.com/parse-community/parse-dashboard/pull/2889,pr_comment,2025-07-11T00:52:05Z,2025-07-11T23:45:45Z,,22.898,22.898,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.",I will reformat the title to use the proper commit message syntax.
3223043473-A,3223043473,merged_after_rework,closed,True,39321023,OpenAI_Codex,https://github.com/prebid/Prebid.js/pull/13569,pr_review_comment,2025-07-14T16:24:19Z,2025-07-14T17:52:48Z,75.371,75.871,75.371,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","should return true when required params are passed', function { - expect spec.isBidRequestValid bid .to.equal true ; - } ; - - it 'should return false when required...."
3224616004-A,3224616004,merged_after_rework,closed,True,50623416,OpenAI_Codex,https://github.com/parse-community/parse-dashboard/pull/2891,pr_comment,2025-07-12T01:22:34Z,2025-07-12T01:50:24Z,,0.468,0.468,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.",I will reformat the title to use the proper commit message syntax.
3234571524-A,3234571524,merged_after_rework,closed,True,115191883,OpenAI_Codex,https://github.com/wwood/CoverM/pull/258,pr_comment,2025-07-17T05:59:23Z,2025-07-17T05:59:32Z,,24.121,24.121,merge_sin_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios del PR.,
3236878089-A,3236878089,merged_after_rework,closed,True,463548517,OpenAI_Codex,https://github.com/green-coding-solutions/green-metrics-tool/pull/1253,pr_comment,2025-07-23T08:03:16Z,2025-07-24T10:37:57Z,,184.525,184.525,merge_sin_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: la tarjeta muestra aprobacion, seguimiento o comentarios sin una solicitud concreta de correccion.",
3240335886-A,3240335886,merged_after_rework,closed,True,965415649,OpenAI_Codex,https://github.com/openai/codex/pull/1599,pr_review,2025-07-17T18:32:36Z,2025-07-17T19:54:55Z,1.412,2.611,1.412,primera_review_aprobada,rendimiento_concurrencia,"No se aprobo inmediatamente porque habia consideraciones de rendimiento, asincronia o concurrencia por corregir. La review solicito cambios.",se pidio move this to just above where you use it like on 180?.
3243689758-A,3243689758,merged_after_rework,closed,True,699532645,OpenAI_Codex,https://github.com/astral-sh/uv/pull/14731,pr_comment,2025-07-20T17:17:44Z,2025-07-21T09:48:38Z,65.642,65.752,65.642,primera_review_aprobada,correccion_funcional_logica,No se aprobo inmediatamente porque la logica funcional o el comportamiento del cambio necesitaba correccion. La senal principal proviene de comentarios del PR.,"I prefer matching --bounds here for consistency; I've changed the logic so that it doesn't just add a zero, but matches the length as --bounds does."
3265344408-A,3265344408,merged_after_rework,closed,True,21764480,OpenAI_Codex,https://github.com/hmislk/hmis/pull/14193,pr_review_comment,2025-07-26T08:53:30Z,2025-07-26T08:53:52Z,,0.206,0.206,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","Each entry shows how to navigate from the main screen, the target page path, required user privilege and any relevant configuration keys."
3269427129-A,3269427129,merged_after_rework,closed,True,225880766,OpenAI_Codex,https://github.com/KomodoPlatform/komodo-wallet/pull/3010,pr_comment,2025-07-28T11:42:22Z,2025-07-30T18:09:29Z,54.998,55.05,54.998,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.",Using firstWhere without an orElse parameter will throw a StateError if no matching coin is found.
